n,max_load
71,3
71,2
71,3
72,2
72,3
72,3
72,2
72,3
72,3
72,3
72,4
72,3
72,3
72,2
72,3
72,3
72,3
72,3
72,2
72,3
72,2
72,3
72,3
72,2
72,3
72,3
72,2
72,3
72,2
72,3
72,2
72,3
72,3
72,3
72,3
72,3
72,3
72,3
72,3
72,3
72,2
72,2
72,3
72,3
72,2
72,2
72,3
72,4
72,2
72,3
72,2
72,2
72,3
73,2
73,3
73,2
73,3
73,2
73,3
73,3
73,3
73,3
73,2
73,3
73,3
73,2
73,3
73,3
73,3
73,3
73,3
73,3
73,3
73,2
73,3
73,3
73,3
73,3
73,2
73,3
73,3
73,2
73,3
73,3
73,3
73,2
73,3
73,3
73,3
73,3
73,3
73,3
73,3
73,3
73,3
73,2
73,4
73,3
73,3
73,3
73,3
73,4
73,3
74,2
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,2
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,3
74,2
74,3
74,3
74,2
74,3
74,2
74,3
74,3
74,2
74,3
74,3
74,3
74,2
74,3
74,3
74,2
74,3
74,2
74,3
74,3
74,2
74,2
74,2
74,3
74,2
74,3
74,3
75,3
75,3
75,2
75,3
75,2
75,2
75,2
75,3
75,3
75,3
75,3
75,3
75,2
75,3
75,3
75,3
75,2
75,2
75,3
75,3
75,3
75,4
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,2
75,3
75,3
75,3
75,3
75,2
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
75,3
76,2
76,3
76,3
76,3
76,3
76,3
76,3
76,4
76,2
76,2
76,3
76,3
76,2
76,3
76,3
76,3
76,2
76,3
76,3
76,3
76,2
76,3
76,3
76,3
76,3
76,3
76,3
76,2
76,3
76,2
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,3
76,4
76,2
76,3
76,3
77,3
77,3
77,2
77,3
77,3
77,3
77,3
77,2
77,2
77,2
77,3
77,2
77,2
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,2
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,3
77,2
77,3
77,3
77,3
77,3
77,3
77,3
77,2
77,3
77,3
77,3
77,3
77,2
77,3
77,3
77,2
77,3
77,3
78,3
78,2
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,2
78,3
78,2
78,2
78,2
78,3
78,3
78,3
78,3
78,2
78,3
78,2
78,2
78,3
78,3
78,3
78,3
78,3
78,4
78,3
78,2
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,3
78,2
78,3
78,3
78,3
78,2
78,3
79,3
79,2
79,4
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,2
79,3
79,2
79,3
79,3
79,2
79,3
79,4
79,2
79,3
79,2
79,2
79,3
79,2
79,3
79,3
79,3
79,3
79,3
79,3
79,3
79,2
79,3
79,2
79,2
79,3
79,3
79,2
79,3
79,3
79,2
79,3
79,3
79,3
79,3
79,3
79,3
79,2
80,3
80,3
80,2
80,3
80,2
80,3
80,3
80,3
80,3
80,3
80,2
80,3
80,3
80,2
80,3
80,3
80,3
80,3
80,2
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,3
80,2
80,2
80,3
80,2
80,3
80,3
80,2
80,3
80,4
80,3
80,2
80,3
80,4
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,2
81,3
81,3
81,3
81,3
81,2
81,3
81,2
81,3
81,2
81,2
81,3
81,3
81,3
81,2
81,3
81,3
81,3
81,2
81,3
81,3
81,3
81,3
81,3
81,3
81,2
81,3
81,3
81,3
81,3
81,2
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,3
81,3
82,3
82,3
82,3
82,3
82,2
82,3
82,2
82,3
82,3
82,4
82,3
82,3
82,3
82,3
82,3
82,3
82,3
82,2
82,3
82,3
82,3
82,3
82,3
82,3
82,3
82,3
82,2
82,3
82,3
82,3
82,3
82,2
82,3
82,3
82,3
82,2
82,3
82,2
82,3
82,2
82,3
82,4
82,2
82,2
82,3
82,4
82,2
82,3
82,3
82,3
83,3
83,3
83,3
83,3
83,2
83,3
83,3
83,3
83,2
83,3
83,3
83,3
83,3
83,3
83,3
83,2
83,2
83,3
83,2
83,3
83,2
83,3
83,3
83,3
83,3
83,3
83,3
83,3
83,2
83,3
83,3
83,2
83,2
83,2
83,4
83,3
83,3
83,3
83,3
83,3
83,3
83,3
83,3
83,2
83,3
83,3
83,2
83,3
83,2
83,2
84,3
84,3
84,3
84,3
84,3
84,2
84,4
84,3
84,2
84,2
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,3
84,2
84,2
84,3
84,3
84,3
84,2
84,3
84,3
84,2
84,3
84,3
84,3
84,2
84,3
84,3
84,3
84,3
84,3
84,3
84,2
84,3
84,3
84,3
84,2
84,3
84,3
84,3
84,2
84,3
84,3
84,3
85,3
85,3
85,3
85,3
85,2
85,2
85,3
85,2
85,2
85,2
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,2
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,2
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,2
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,3
85,2
86,3
86,3
86,3
86,3
86,3
86,3
86,3
86,2
86,3
86,3
86,3
86,3
86,3
86,3
86,2
86,3
86,3
86,3
86,3
86,3
86,3
86,2
86,3
86,2
86,3
86,3
86,2
86,3
86,3
86,3
86,3
86,2
86,2
86,3
86,3
86,3
86,3
86,2
86,3
86,3
86,2
86,3
86,3
86,3
86,3
86,2
86,3
86,3
86,3
86,2
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,4
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,2
87,2
87,3
87,3
87,3
87,4
87,4
87,2
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,2
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,3
87,2
87,2
87,3
87,3
88,3
88,3
88,3
88,3
88,2
88,3
88,2
88,3
88,3
88,2
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,2
88,3
88,3
88,3
88,3
88,3
88,2
88,3
88,3
88,4
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,3
88,2
88,3
89,3
89,3
89,3
89,3
89,3
89,3
89,4
89,3
89,3
89,2
89,3
89,2
89,3
89,3
89,3
89,3
89,2
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,3
89,2
89,3
89,3
89,3
89,2
89,3
89,3
89,3
89,3
89,2
89,3
89,3
89,2
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,2
90,3
90,3
90,3
90,3
90,2
90,3
90,3
90,3
90,3
90,3
90,2
90,3
90,3
90,3
90,2
90,2
90,3
90,2
90,3
90,2
90,3
90,3
90,3
90,2
90,3
90,3
90,2
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,3
90,2
90,3
90,3
90,3
90,2
91,3
91,2
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,2
91,2
91,3
91,3
91,2
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,2
91,3
91,3
91,3
91,2
91,3
91,2
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
91,3
92,3
92,3
92,3
92,3
92,3
92,2
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,2
92,3
92,3
92,3
92,3
92,3
92,2
92,2
92,4
92,3
92,2
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,3
92,2
92,3
93,2
93,3
93,3
93,3
93,3
93,3
93,2
93,2
93,4
93,3
93,3
93,3
93,3
93,3
93,3
93,3
93,2
93,3
93,3
93,3
93,2
93,3
93,3
93,3
93,3
93,2
93,3
93,3
93,3
93,2
93,3
93,2
93,3
93,3
93,2
93,2
93,3
93,2
93,2
93,4
93,3
93,2
93,3
93,3
93,3
93,3
93,3
93,3
93,2
93,3
94,3
94,3
94,3
94,3
94,3
94,3
94,2
94,2
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,2
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,2
94,3
94,2
94,4
94,2
94,3
94,2
94,3
94,3
94,3
94,3
94,3
94,4
94,3
95,3
95,3
95,3
95,2
95,2
95,3
95,2
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,2
95,3
95,3
95,3
95,2
95,2
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,2
95,3
95,3
95,4
95,3
95,3
95,3
95,3
95,2
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
95,3
96,2
96,3
96,3
96,2
96,3
96,2
96,2
96,3
96,3
96,3
96,3
96,3
96,3
96,2
96,3
96,3
96,2
96,3
96,2
96,3
96,3
96,3
96,3
96,3
96,3
96,2
96,3
96,3
96,3
96,3
96,3
96,3
96,2
96,3
96,3
96,3
96,3
96,2
96,4
96,3
96,3
96,2
96,3
96,3
96,3
96,4
96,3
96,3
96,3
96,3
97,2
97,2
97,3
97,2
97,2
97,3
97,3
97,2
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,4
97,2
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,2
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,2
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,3
97,2
97,2
97,3
98,3
98,3
98,3
98,2
98,3
98,3
98,3
98,3
98,3
98,4
98,3
98,2
98,2
98,2
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,3
98,2
98,3
98,3
98,3
98,3
98,3
98,3
98,2
98,2
98,3
98,3
98,3
98,2
98,3
98,2
98,3
98,3
98,3
98,3
98,2
98,3
98,3
98,3
98,3
98,3
99,3
99,3
99,3
99,3
99,3
99,4
99,3
99,3
99,2
99,3
99,3
99,4
99,2
99,2
99,2
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,4
99,3
99,3
99,3
99,3
99,3
99,2
99,3
99,3
99,3
99,2
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
99,3
100,3
100,3
100,3
100,4
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,4
100,3
100,3
100,3
100,2
100,3
100,2
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,3
100,2
100,3
100,3
100,2
100,3
100,3
100,3
100,3
100,3
101,3
101,3
101,3
101,3
101,2
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,2
101,3
101,3
101,3
101,3
101,2
101,3
101,3
101,3
101,2
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,2
101,3
101,3
101,3
101,2
101,4
101,3
101,2
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
101,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,4
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,2
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,2
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
102,3
103,3
103,3
103,3
103,3
103,2
103,2
103,3
103,3
103,3
103,2
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,2
103,3
103,2
103,4
103,3
103,3
103,3
103,2
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,2
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
103,3
104,4
104,3
104,2
104,3
104,2
104,3
104,3
104,3
104,2
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,2
104,3
104,3
104,3
104,3
104,2
104,3
104,2
104,2
104,2
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,3
104,4
104,3
104,3
104,3
104,3
104,2
104,2
104,3
105,3
105,3
105,3
105,3
105,3
105,2
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,2
105,3
105,4
105,3
105,4
105,3
105,3
105,3
105,3
105,2
105,2
105,3
105,3
105,4
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
105,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,4
106,3
106,3
106,3
106,2
106,3
106,3
106,3
106,3
106,3
106,3
106,2
106,3
106,2
106,3
106,3
106,3
106,4
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,2
106,2
106,3
106,3
106,3
106,3
106,3
106,3
106,3
106,2
106,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,2
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,2
107,3
107,3
107,2
107,3
107,3
107,3
107,2
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,3
107,2
107,3
107,3
107,3
107,3
107,3
108,3
108,3
108,3
108,3
108,3
108,3
108,3
108,3
108,3
108,3
108,2
108,3
108,2
108,3
108,3
108,2
108,2
108,3
108,2
108,3
108,3
108,3
108,2
108,3
108,2
108,3
108,2
108,3
108,3
108,3
108,3
108,4
108,3
108,3
108,3
108,3
108,3
108,2
108,3
108,3
108,3
108,3
108,3
108,3
108,3
108,2
108,3
108,3
108,3
108,3
109,3
109,3
109,3
109,3
109,3
109,3
109,2
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,2
109,3
109,2
109,3
109,3
109,3
109,3
109,3
109,3
109,2
109,3
109,3
109,2
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,3
109,2
109,3
109,3
109,3
110,3
110,2
110,3
110,3
110,3
110,3
110,3
110,4
110,3
110,3
110,3
110,3
110,3
110,3
110,2
110,3
110,3
110,3
110,3
110,3
110,3
110,3
110,3
110,2
110,3
110,3
110,3
110,3
110,3
110,2
110,2
110,3
110,3
110,3
110,3
110,3
110,3
110,3
110,3
110,3
110,2
110,3
110,3
110,3
110,2
110,3
110,3
110,3
110,3
110,3
111,3
111,3
111,2
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,2
111,2
111,2
111,3
111,3
111,3
111,3
111,3
111,2
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,3
111,2
111,3
111,4
111,3
111,3
111,2
111,2
111,2
111,3
111,3
111,3
111,3
111,3
111,2
111,3
111,3
111,2
111,3
112,3
112,3
112,3
112,2
112,3
112,3
112,3
112,3
112,3
112,4
112,2
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,2
112,2
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,3
112,2
112,3
112,3
112,3
112,3
112,4
112,3
112,3
112,3
112,2
112,3
112,3
112,3
112,2
112,3
113,2
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,2
113,3
113,3
113,3
113,3
113,3
113,3
113,2
113,3
113,3
113,3
113,3
113,3
113,4
113,3
113,3
113,3
113,3
113,3
113,3
113,3
113,2
113,2
113,3
114,3
114,2
114,4
114,4
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,4
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,4
114,3
114,3
114,3
114,3
114,4
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
114,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,4
115,3
115,3
115,3
115,2
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,4
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,3
115,2
115,3
115,2
115,3
115,3
115,3
115,3
115,3
116,3
116,3
116,3
116,3
116,3
116,2
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,4
116,4
116,2
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,4
116,3
116,2
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,3
116,2
116,3
116,2
116,3
117,3
117,3
117,2
117,3
117,3
117,3
117,4
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,2
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,3
117,4
117,3
117,3
117,3
117,3
117,3
117,3
117,4
117,3
117,3
117,3
117,4
117,3
117,3
117,3
117,3
117,3
117,3
118,3
118,3
118,4
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,2
118,3
118,2
118,3
118,3
118,3
118,3
118,2
118,3
118,3
118,3
118,3
118,3
118,3
118,4
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,3
118,2
118,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,2
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,4
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
119,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,2
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,2
120,3
120,3
120,3
120,2
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,3
120,2
120,2
120,3
120,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,2
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,3
121,2
121,3
121,3
121,4
121,3
121,3
121,3
121,3
121,3
121,3
121,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,2
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,3
122,2
122,4
122,3
122,3
122,2
122,3
122,3
122,3
122,3
122,3
122,4
122,3
122,3
122,3
122,3
122,3
122,3
122,2
122,3
122,3
122,3
122,3
122,3
122,3
122,3
123,3
123,3
123,3
123,3
123,2
123,3
123,2
123,3
123,3
123,3
123,3
123,4
123,3
123,3
123,2
123,3
123,3
123,3
123,4
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,2
123,2
123,4
123,3
123,3
123,3
123,3
123,3
123,3
123,3
123,2
123,3
123,3
123,3
123,3
123,3
123,3
123,3
124,3
124,3
124,3
124,3
124,3
124,3
124,3
124,3
124,4
124,3
124,3
124,3
124,3
124,3
124,2
124,3
124,3
124,3
124,3
124,3
124,3
124,4
124,3
124,3
124,3
124,3
124,3
124,3
124,2
124,3
124,3
124,3
124,3
124,4
124,3
124,3
124,3
124,3
124,3
124,3
124,2
124,3
124,3
124,3
124,3
124,3
124,3
124,3
124,3
124,3
125,3
125,3
125,3
125,3
125,2
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,4
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,2
125,3
125,3
125,2
125,3
125,3
125,3
125,3
125,4
125,3
125,3
125,3
125,2
125,3
125,2
125,3
125,4
125,3
125,3
125,3
125,3
125,3
125,3
125,3
125,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,2
126,3
126,3
126,3
126,2
126,3
126,3
126,3
126,4
126,3
126,2
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
126,3
127,3
127,3
127,3
127,3
127,3
127,3
127,2
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,2
127,3
127,3
127,3
127,3
127,2
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,4
127,3
127,3
127,4
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,3
127,2
127,3
127,3
127,3
127,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,2
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,2
128,3
128,3
128,2
128,3
128,3
128,4
128,3
128,3
128,3
128,3
128,3
128,3
128,3
128,2
128,3
128,3
128,3
128,2
128,3
128,3
128,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,3
129,4
129,3
129,3
129,3
129,4
129,3
129,3
129,4
129,2
129,3
129,2
129,3
129,3
129,2
129,3
129,2
129,3
129,3
129,2
129,2
129,3
129,3
129,3
129,3
129,3
129,2
129,3
129,3
129,3
129,3
129,3
129,3
130,3
130,3
130,3
130,3
130,3
130,3
130,2
130,3
130,2
130,3
130,3
130,3
130,3
130,2
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,3
130,4
130,4
130,3
130,3
130,3
130,3
130,3
130,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,4
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,3
131,4
131,3
131,2
131,4
131,3
131,3
131,3
131,3
131,2
131,3
131,3
131,3
131,3
131,3
131,4
131,3
131,3
131,3
131,3
131,3
131,3
131,2
131,4
131,3
131,2
131,3
131,3
131,3
131,3
132,3
132,3
132,2
132,3
132,3
132,4
132,3
132,3
132,2
132,3
132,2
132,3
132,3
132,2
132,2
132,2
132,3
132,3
132,3
132,3
132,3
132,3
132,2
132,3
132,3
132,3
132,4
132,3
132,3
132,3
132,3
132,3
132,3
132,2
132,3
132,3
132,4
132,3
132,3
132,4
132,3
132,4
132,3
132,3
132,3
132,3
132,3
132,3
132,3
132,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,2
133,4
133,3
133,3
133,4
133,3
133,3
133,2
133,3
133,4
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
133,3
134,3
134,4
134,3
134,3
134,2
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,4
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,3
134,2
134,3
134,3
134,4
134,2
134,3
134,3
134,3
134,3
134,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,2
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,2
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,3
135,4
135,3
135,3
135,3
135,3
135,3
135,3
136,3
136,2
136,3
136,2
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,3
136,4
136,3
136,3
136,4
136,3
136,3
136,3
136,3
136,3
136,3
136,4
136,3
136,3
136,3
136,3
136,3
136,3
136,4
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,4
137,3
137,3
137,3
137,3
137,3
137,3
137,2
137,3
137,3
137,3
137,3
137,3
137,2
137,3
137,3
137,3
137,3
137,3
137,3
137,4
137,3
137,3
137,2
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,4
137,3
137,3
137,3
137,3
137,3
137,3
137,3
137,2
138,3
138,2
138,4
138,3
138,3
138,4
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,2
138,3
138,3
138,2
138,3
138,3
138,3
138,3
138,2
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,3
138,4
139,3
139,3
139,3
139,3
139,2
139,4
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,4
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,2
139,3
139,3
139,2
139,3
139,4
139,3
139,3
139,3
139,3
139,3
139,3
139,3
139,4
139,3
139,3
139,3
139,3
139,3
139,2
139,3
139,3
139,3
139,3
139,3
140,3
140,3
140,3
140,3
140,2
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,4
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,2
140,4
140,3
140,4
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,3
140,2
140,3
140,3
140,3
140,3
140,3
140,3
140,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,2
141,3
141,3
141,3
141,2
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,2
141,3
141,3
141,3
141,3
141,3
141,3
141,2
141,3
141,4
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
141,3
